     298.00000000            226.32000000                 0.22632000           4
     373.00000000            273.07000000                 0.27307000           4
     473.00000000            328.11000000                 0.32811000           4
     573.00000000            378.06000000                 0.37806000           4
     673.00000000            422.16000000                 0.42216000           4
     773.00000000            464.68000000                 0.46468000           4
     873.00000000            504.47000000                 0.50447000           4
     1003.00000000           555.06000000                 0.55506000           4
     1124.00000000           598.34000000                 0.59834000           4
     298.00000000            226.29000000                 0.22629000           5
     373.00000000            273.25000000                 0.27325000           5
     463.00000000            323.08000000                 0.32308000           5
     573.00000000            377.22000000                 0.37722000           5
     653.00000000            414.34000000                 0.41434000           5
     783.00000000            468.48000000                 0.46848000           5
     873.00000000            505.05000000                 0.50505000           5
     973.00000000            547.76000000                 0.54776000           5
     298.00000000            226.19000000                 0.22619000           6
     373.00000000            273.24000000                 0.27324000           6
     473.00000000            328.45000000                 0.49267500           6
     573.00000000            378.30000000                 0.56745000           6
     673.00000000            423.48000000                 0.63522000           6
     773.00000000            466.28000000                 0.93256000           6
     873.00000000            505.78000000                 1.01156000           6
     973.00000000            545.23000000                 1.63569000           6
     298.00000000            225.96000000                 0.22296000           7
     373.00000000            273.38000000                 0.27338000           7
     473.00000000            329.02000000                 0.32902000           7
     573.00000000            378.29000000                 0.37829000           7
     673.00000000            423.55000000                 0.42355000           7
     763.00000000            462.13000000                 0.46213000           7
     973.00000000            545.76000000                 0.54576000           7
     298.00000000            226.03000000                 0.22603000           8
     373.00000000            274.23000000                 0.27423000           8
     473.00000000            327.93000000                 0.32793000           8
     483.00000000            333.81000000                 0.33381000           8
     568.00000000            374.94000000                 1.12482000           8
     573.00000000            378.79000000                 1.13637000           8
     668.00000000            420.96000000                 1.26288000           8
     673.00000000            423.06000000                 1.26918000           8
     773.00000000            466.18000000                 1.39854000           8
